"";"ID";"station";"variable";"changeSignal"
"4240";20;10003;"intensity30";4,64168258967117
"4241";20;11001;"intensity30";13,7371233675665
"4242";20;11002;"intensity30";7,08505698247812
"4243";20;12001;"intensity30";9,7012280716397
"4244";20;12002;"intensity30";8,31221023106375
"4245";20;12003;"intensity30";6,66353922869638
"4246";20;12008;"intensity30";4,32179847566415
"4247";20;13001;"intensity30";35,6839511362027
"4248";20;13005;"intensity30";70,1082901256985
"4249";20;13007;"intensity30";19,8990944792318
"4250";20;13008;"intensity30";14,5982044829722
"4251";20;13009;"intensity30";-7,31679096889056
"4252";20;15006;"intensity30";22,9949829804139
"4253";20;15023;"intensity30";6,12054503192185
"4254";20;15024;"intensity30";19,7469707118644
"4255";20;15025;"intensity30";-2,85054441437005
"4256";20;16001;"intensity30";10,9432315951721
"4257";20;16003;"intensity30";10,0473062279985
"4258";20;16007;"intensity30";5,88274265437267
"4259";20;17003;"intensity30";7,38332860574434
"4260";20;17005;"intensity30";28,022993316393
"4261";20;18001;"intensity30";10,5866938886857
"4262";20;18011;"intensity30";22,5391757161784
"4263";20;19006;"intensity30";16,7169197810177
"4264";20;19011;"intensity30";1,27124193099322
"4265";20;20001;"intensity30";14,5047723658238
"4266";20;20003;"intensity30";6,34418442763802
"4267";20;21003;"intensity30";8,31302676285911
"4268";20;21006;"intensity30";6,8750672665081
"4269";20;21009;"intensity30";14,3953133237602
"4270";20;21012;"intensity30";9,09734075245506
"4271";20;21013;"intensity30";6,85778063521113
"4272";20;21017;"intensity30";6,26801816119114
"4273";20;21021;"intensity30";11,5777491240109
"4274";20;21022;"intensity30";8,68353633152135
"4275";20;22001;"intensity30";11,1893199204825
"4276";20;22009;"intensity30";8,7881617203144
"4277";20;23001;"intensity30";9,97050044739519
"4278";20;23004;"intensity30";9,3851616164361
"4279";20;23006;"intensity30";9,83200244129721
"4280";20;23011;"intensity30";9,66418222208495
"4281";20;24009;"intensity30";10,3458363864472
"4282";20;25001;"intensity30";5,34794176855631
"4283";20;25005;"intensity30";4,08923408749861
"4284";20;27002;"intensity30";8,66756910989354
"4285";20;27007;"intensity30";8,51274932048172
"4286";20;27009;"intensity30";7,82694605830789
"4287";20;27021;"intensity30";26,6740677703951
"4288";20;27034;"intensity30";9,03532811435863
"4289";20;27035;"intensity30";5,62124007036598
"4290";20;27041;"intensity30";11,0097982984267
"4291";20;27042;"intensity30";8,99397067599952
"4292";20;27043;"intensity30";6,79142942450271
"4293";20;27055;"intensity30";2,05637009368343
"4294";20;27071;"intensity30";3,76527848176911
"4295";20;28008;"intensity30";5,77104028466678
"4296";20;28009;"intensity30";18,2078299799107
"4297";20;28018;"intensity30";6,25475998450546
"4298";20;28022;"intensity30";17,069634042369
"4299";20;28031;"intensity30";0,16026681100656
"4300";20;28046;"intensity30";2,23234787448097
"4301";20;28050;"intensity30";2,60765858167517
"4302";20;28066;"intensity30";26,7133194039625
"4303";20;28082;"intensity30";0,643601753058553
"4304";20;29003;"intensity30";10,0002221740003
"4305";20;30001;"intensity30";8,49971672901064
"4306";20;33002;"intensity30";21,8516762651541
"4307";20;33014;"intensity30";8,66265165303838
"4308";20;33019;"intensity30";15,3016762833427
"4309";20;33026;"intensity30";11,666391050197
"4310";20;33027;"intensity30";2,25076364329832
"4311";20;33029;"intensity30";16,0408721208913
"4312";20;33034;"intensity30";6,68376972424446
"4313";20;33039;"intensity30";18,2269175348187
"4314";20;33044;"intensity30";15,676962099487
"4315";20;34006;"intensity30";31,0940730751875
"4316";20;34011;"intensity30";10,9277835979819
"4317";20;34018;"intensity30";119,641927920958
"4318";20;36005;"intensity30";12,4500132161012
"4319";20;36007;"intensity30";9,71819996300059
"4320";20;37005;"intensity30";4,25435938694892
"4321";20;37011;"intensity30";8,72212706441104
"4322";20;37019;"intensity30";-4,61884652062314
"4323";20;38001;"intensity30";17,9197463672397
"4324";20;38003;"intensity30";-5,70201738919813
"4325";20;39001;"intensity30";12,7260077390181
"4326";20;39007;"intensity30";46,6615553902129
"4327";20;39008;"intensity30";0,423921104718847
"4328";20;39016;"intensity30";6,69241102199209
"4329";20;39020;"intensity30";-12,7767625745503
"4330";20;39034;"intensity30";-6,86168018808609
"4331";20;39069;"intensity30";0,928823845589987
"4332";20;39081;"intensity30";2,9794259779717
"4333";20;39090;"intensity30";-4,60689637096237
"4334";20;39103;"intensity30";-16,6181380660932
"4335";20;39105;"intensity30";-3,88076249918441
"4336";20;40003;"intensity30";1,9429469870268
"4337";20;40011;"intensity30";45,385983846372
"4338";20;40017;"intensity30";-1,33034004452368
"4339";20;40023;"intensity30";-1,55557418680277
"4340";20;41005;"intensity30";-1,31482001929029
"4341";20;41011;"intensity30";-0,0919870438007611
"4342";20;41022;"intensity30";-8,54044225035652
"4343";20;42001;"intensity30";-3,76434451704634
"4344";20;42004;"intensity30";-1,64651813143714
"4345";20;42010;"intensity30";-1,71649776131053
"4346";20;42012;"intensity30";-3,32044682781879
"4347";20;43003;"intensity30";3,34971260321615
"4348";20;43005;"intensity30";1,07916013898017
"4349";20;43007;"intensity30";4,24889000070097
"4350";20;43021;"intensity30";3,69566324394782
"4351";20;45001;"intensity30";7,31732722287657
"4352";20;45004;"intensity30";7,75052210256714
"4353";20;45005;"intensity30";4,26891614476667
"4354";20;45009;"intensity30";7,96173094444254
"4355";20;45011;"intensity30";3,46806537033014
"4356";20;46003;"intensity30";4,86560517354232
"4357";20;46006;"intensity30";5,37707901673
"4358";20;47001;"intensity30";9,46898399154666
"4359";20;47014;"intensity30";7,38733388717715
"4360";20;48003;"intensity30";3,24465993765121
"4361";20;48004;"intensity30";-5,10661307470837
"4362";20;48005;"intensity30";0,987354867175617
"4363";20;49001;"intensity30";3,59864435857255
"4364";20;50001;"intensity30";3,55070036688417
"4365";20;50002;"intensity30";7,98944410519934
"4366";20;50006;"intensity30";2,09194805003292
"4367";20;50007;"intensity30";3,654631896761
"4368";20;51001;"intensity30";5,81530602087337
"4369";20;52005;"intensity30";7,09039253014116
"4370";20;52010;"intensity30";0,716337945223651
"4371";20;53005;"intensity30";-0,79377883479851
"4372";20;53017;"intensity30";2,60275816367342
"4373";20;53018;"intensity30";19,5126615898561
"4374";20;54001;"intensity30";8,0415594396655
"4375";20;54002;"intensity30";15,2609655270782
"4376";20;54005;"intensity30";12,4193641263009
"4377";20;54008;"intensity30";3,82198188463477
"4378";20;54029;"intensity30";4,16416516791356
"4379";20;54032;"intensity30";9,49972393300965
"4380";20;54036;"intensity30";-8,09824189827712
"4381";20;54057;"intensity30";10,902411024345
"4382";20;55002;"intensity30";8,58513200438334
"4383";20;55003;"intensity30";3,17618085900863
"4384";20;55004;"intensity30";5,58650041334828
"4385";20;55007;"intensity30";11,2066202833124
"4386";20;55023;"intensity30";11,9318809890061
"4387";20;55029;"intensity30";6,79867418888475
"4388";20;56001;"intensity30";13,0458973749737
"4389";20;56019;"intensity30";2,39679726581582
"4390";20;57004;"intensity30";5,14820083925815
"4391";20;58005;"intensity30";9,52023901215029
"4392";20;58012;"intensity30";5,508066125267
"4393";20;59001;"intensity30";3,75271948113126
"4394";20;60004;"intensity30";0,349829228259566
"4395";20;60009;"intensity30";4,52755832202557
"4396";20;60010;"intensity30";16,6839200592024
"4397";20;61001;"intensity30";-0,741861622491066
"4398";20;62001;"intensity30";14,9123438430413
"4399";20;62002;"intensity30";3,39119278819298
"4400";20;63001;"intensity30";4,91908304770073
"4401";20;63004;"intensity30";0,281304270221533
"4402";20;64001;"intensity30";5,06693132286935
"4403";20;64002;"intensity30";4,82365336877551
"4404";20;65001;"intensity30";4,88439327860635
"4405";20;65006;"intensity30";0,691076916105154
"4406";20;66011;"intensity30";3,00197397231531
"4407";20;67015;"intensity30";9,13410404930797
"4408";20;67018;"intensity30";5,94819750314246
"4409";20;68001;"intensity30";7,53552913561395
"4410";20;68003;"intensity30";2,21338756531947
"4411";20;68005;"intensity30";3,57630971260612
"4412";20;71006;"intensity30";3,34538915295087
"4413";20;71009;"intensity30";22,5054532702683
"4414";20;72004;"intensity30";7,52696089560942
"4415";20;72009;"intensity30";7,74377813400749
"4416";20;72014;"intensity30";3,59303802866252
"4417";20;73005;"intensity30";6,59282974121755
"4418";20;73011;"intensity30";1,57031770088488
"4419";20;73013;"intensity30";4,57094250583798
"4420";20;74001;"intensity30";4,18673619877152
"4421";20;74005;"intensity30";9,71040999879049
"4422";20;74007;"intensity30";6,87454129978506
"4423";20;75017;"intensity30";8,13043140995332
"4424";20;76005;"intensity30";10,580541422619
"4425";20;76007;"intensity30";10,5821869311378
"4426";20;77002;"intensity30";7,71772979972127
"4427";20;77003;"intensity30";10,237534190672
"4428";20;77004;"intensity30";14,3010895227692
"4429";20;78003;"intensity30";11,1385995305508
"4430";20;78006;"intensity30";5,84706330064448
"4431";20;79002;"intensity30";6,14138989003307
"4432";20;79003;"intensity30";7,78284021129467
"4433";20;79006;"intensity30";6,38562787455181
"4434";20;81002;"intensity30";11,5636025168465
"4435";20;81007;"intensity30";7,61998466234727
"4436";20;82001;"intensity30";18,8555879815398
"4437";20;83005;"intensity30";4,17489722167809
"4438";20;84003;"intensity30";11,6325929186071
"4439";20;84012;"intensity30";21,6942985445453
"4440";20;84013;"intensity30";19,2415781225694
"4441";20;84018;"intensity30";13,4321217824205
"4442";20;84020;"intensity30";31,3589272160573
"4443";20;84022;"intensity30";6,86452331298725
"4444";20;84026;"intensity30";21,298817284849
"4445";20;84037;"intensity30";2,22117194379425
"4446";20;85001;"intensity30";27,7887207815042
"4447";20;85003;"intensity30";12,9520961572339
"4448";20;85004;"intensity30";16,5151793072168
"4449";20;89003;"intensity30";17,3301984039805
"4450";20;89004;"intensity30";25,6723821983504
"4451";20;90003;"intensity30";28,2775967367672
"4452";20;93001;"intensity30";25,9576323219802
"4453";20;94001;"intensity30";27,5466914334985
"4454";20;95001;"intensity30";25,6467563251926
"4455";20;96002;"intensity30";22,5777860042015
"4456";20;97002;"intensity30";19,8820349666042
"4457";20;106001;"intensity30";12,9155509296466
"4458";20;201005;"intensity30";6,86109193360319
"4459";20;201010;"intensity30";11,458685651821
"4460";20;202002;"intensity30";3,46721557008276
"4461";20;203040;"intensity30";16,4326540492874
"4462";20;203042;"intensity30";8,41323527255972
"4463";20;203049;"intensity30";7,17302737167143
"4464";20;203092;"intensity30";7,93617815536142
"4465";20;203093;"intensity30";7,22816555788242
"4466";20;203097;"intensity30";5,32714444015231
"4467";20;205004;"intensity30";15,0086496461353
"4468";20;205008;"intensity30";5,01496972398912
"4469";20;205011;"intensity30";16,5639578943883
"4470";20;205020;"intensity30";9,05645114803188
"4471";20;205029;"intensity30";0,115384669807882
"4472";20;206002;"intensity30";9,64914470405664
"4473";20;236005;"intensity30";3,63931180412276
"4474";20;236051;"intensity30";2,07106331716895
"4475";1;2001;"duration30";1
"4476";1;6007;"duration30";3
"4477";1;6008;"duration30";4
"4478";1;7002;"duration30";2
"4479";1;8005;"duration30";0
"4480";1;8006;"duration30";0
"4481";1;8009;"duration30";9
"4482";1;10002;"duration30";1
"4483";1;11001;"duration30";0
"4484";1;11002;"duration30";0
"4485";1;12008;"duration30";4
"4486";1;13009;"duration30";5
"4487";1;15006;"duration30";2
"4488";1;15024;"duration30";18
"4489";1;21017;"duration30";5
"4490";1;27021;"duration30";5
"4491";1;28009;"duration30";1
"4492";1;28022;"duration30";1
"4493";1;28066;"duration30";1
"4494";1;37019;"duration30";0
"4495";1;39007;"duration30";6
"4496";1;39090;"duration30";0
"4497";1;42001;"duration30";9
"4498";1;45011;"duration30";1
"4499";1;46003;"duration30";0
"4500";1;46006;"duration30";1
"4501";1;47001;"duration30";5
"4502";1;47014;"duration30";0
"4503";1;48003;"duration30";0
"4504";1;48005;"duration30";0
"4505";1;49001;"duration30";0
"4506";1;50002;"duration30";0
"4507";1;55004;"duration30";2
"4508";1;56019;"duration30";5
"4509";1;58005;"duration30";0
"4510";1;62001;"duration30";4
"4511";1;62002;"duration30";1
"4512";1;63001;"duration30";9
"4513";1;63004;"duration30";3
"4514";1;64001;"duration30";0
"4515";1;64002;"duration30";10
"4516";1;74001;"duration30";6
"4517";1;74005;"duration30";1
"4518";1;74007;"duration30";3
"4519";1;81002;"duration30";4
"4520";1;81007;"duration30";8
"4521";1;84026;"duration30";1
"4522";1;85001;"duration30";9
"4523";1;85003;"duration30";10
"4524";1;85004;"duration30";2
"4525";1;89003;"duration30";9
"4526";1;89004;"duration30";15
"4527";1;90003;"duration30";15
"4528";1;93001;"duration30";10
"4529";1;94001;"duration30";10
"4530";1;95001;"duration30";4
"4531";1;96002;"duration30";2
"4532";1;97002;"duration30";9
"4533";1;106001;"duration30";2
"4534";1;203097;"duration30";3
"4535";1;205008;"duration30";2
"4536";1;205011;"duration30";8
"4537";1;205020;"duration30";6
"4538";1;206002;"duration30";2
"4539";2;2001;"duration30";8
"4540";2;6007;"duration30";16
"4541";2;6008;"duration30";12
"4542";2;7002;"duration30";13
"4543";2;8005;"duration30";8
"4544";2;8006;"duration30";4
"4545";2;8009;"duration30";23
"4546";2;10002;"duration30";26
"4547";2;11001;"duration30";8
"4548";2;11002;"duration30";7
"4549";2;12008;"duration30";18
"4550";2;13005;"duration30";1
"4551";2;13009;"duration30";16
"4552";2;15006;"duration30";11
"4553";2;15024;"duration30";25
"4554";2;21017;"duration30";12
"4555";2;27021;"duration30";18
"4556";2;28009;"duration30";17
"4557";2;28022;"duration30";17
"4558";2;28066;"duration30";32
"4559";2;28082;"duration30";4
"4560";2;37019;"duration30";4
"4561";2;38001;"duration30";5
"4562";2;39001;"duration30";0
"4563";2;39007;"duration30";30
"4564";2;39090;"duration30";11
"4565";2;40011;"duration30";1
"4566";2;40023;"duration30";2
"4567";2;41022;"duration30";4
"4568";2;42001;"duration30";20
"4569";2;42003;"duration30";3
"4570";2;45009;"duration30";2
"4571";2;45011;"duration30";5
"4572";2;46003;"duration30";5
"4573";2;46006;"duration30";6
"4574";2;47001;"duration30";17
"4575";2;47014;"duration30";4
"4576";2;48003;"duration30";4
"4577";2;48004;"duration30";0
"4578";2;48005;"duration30";3
"4579";2;49001;"duration30";5
"4580";2;50002;"duration30";6
"4581";2;53017;"duration30";0
"4582";2;54002;"duration30";0
"4583";2;54029;"duration30";3
"4584";2;54057;"duration30";2
"4585";2;55004;"duration30";18
"4586";2;55023;"duration30";1
"4587";2;56001;"duration30";4
"4588";2;56019;"duration30";20
"4589";2;57004;"duration30";3
"4590";2;58005;"duration30";7
"4591";2;58012;"duration30";3
"4592";2;60004;"duration30";4
"4593";2;60010;"duration30";2
"4594";2;62001;"duration30";16
"4595";2;62002;"duration30";13
"4596";2;63001;"duration30";18
"4597";2;63004;"duration30";13
"4598";2;64001;"duration30";7
"4599";2;64002;"duration30";21
"4600";2;65001;"duration30";3
"4601";2;66011;"duration30";2
"4602";2;72014;"duration30";0
"4603";2;73013;"duration30";2
"4604";2;74001;"duration30";12
"4605";2;74005;"duration30";8
"4606";2;74007;"duration30";9
"4607";2;81002;"duration30";10
"4608";2;81007;"duration30";15
"4609";2;84012;"duration30";1
"4610";2;84026;"duration30";9
"4611";2;85001;"duration30";18
"4612";2;85003;"duration30";19
"4613";2;85004;"duration30";7
"4614";2;89003;"duration30";27
"4615";2;89004;"duration30";28
"4616";2;90003;"duration30";31
"4617";2;93001;"duration30";18
"4618";2;94001;"duration30";22
"4619";2;95001;"duration30";12
"4620";2;96002;"duration30";15
"4621";2;97002;"duration30";28
"4622";2;106001;"duration30";6
"4623";2;203097;"duration30";9
"4624";2;205008;"duration30";4
"4625";2;205011;"duration30";19
"4626";2;205020;"duration30";18
"4627";2;206002;"duration30";6
"4628";3;2001;"duration30";4
"4629";3;6007;"duration30";9
"4630";3;6008;"duration30";5
"4631";3;7002;"duration30";5
"4632";3;8005;"duration30";1
"4633";3;8006;"duration30";1
"4634";3;8009;"duration30";12
"4635";3;10002;"duration30";9
"4636";3;11001;"duration30";1
"4637";3;11002;"duration30";0
"4638";3;12008;"duration30";8
"4639";3;13005;"duration30";0
"4640";3;13009;"duration30";6
"4641";3;15006;"duration30";1
"4642";3;15024;"duration30";13
"4643";3;21017;"duration30";2
"4644";3;27021;"duration30";0
"4645";3;28009;"duration30";0
"4646";3;28022;"duration30";0
"4647";3;28066;"duration30";-1
"4648";3;39007;"duration30";-4
"4649";3;39090;"duration30";1
"4650";3;42001;"duration30";1
"4651";3;45009;"duration30";0
"4652";3;45011;"duration30";1
"4653";3;46003;"duration30";2
"4654";3;46006;"duration30";2
"4655";3;47001;"duration30";2
"4656";3;47014;"duration30";1
"4657";3;48003;"duration30";1
"4658";3;48004;"duration30";0
"4659";3;48005;"duration30";0
"4660";3;49001;"duration30";2
"4661";3;50002;"duration30";1
"4662";3;55004;"duration30";4
"4663";3;56001;"duration30";0
"4664";3;56019;"duration30";4
"4665";3;57004;"duration30";0
"4666";3;58005;"duration30";1
"4667";3;58012;"duration30";0
"4668";3;60004;"duration30";1
"4669";3;62001;"duration30";5
"4670";3;62002;"duration30";4
"4671";3;63001;"duration30";6
"4672";3;63004;"duration30";5
"4673";3;64001;"duration30";1
"4674";3;64002;"duration30";9
"4675";3;74001;"duration30";1
"4676";3;74005;"duration30";0
"4677";3;74007;"duration30";0
"4678";3;81002;"duration30";-1
"4679";3;81007;"duration30";6
"4680";3;84026;"duration30";-1
"4681";3;85001;"duration30";9
"4682";3;85003;"duration30";9
"4683";3;85004;"duration30";5
"4684";3;89003;"duration30";14
"4685";3;89004;"duration30";16
"4686";3;90003;"duration30";18
"4687";3;93001;"duration30";13
"4688";3;94001;"duration30";18
"4689";3;95001;"duration30";7
"4690";3;96002;"duration30";9
"4691";3;97002;"duration30";17
"4692";3;106001;"duration30";3
"4693";3;203097;"duration30";2
"4694";3;205008;"duration30";-1
"4695";3;205011;"duration30";2
"4696";3;205020;"duration30";1
"4697";3;206002;"duration30";-1
"4698";4;2001;"duration30";-1
"4699";4;6007;"duration30";3
"4700";4;6008;"duration30";3
"4701";4;7002;"duration30";3
"4702";4;8005;"duration30";0
"4703";4;8009;"duration30";9
"4704";4;10002;"duration30";4
"4705";4;11001;"duration30";-1
"4706";4;11002;"duration30";-1
"4707";4;12008;"duration30";3
"4708";4;13009;"duration30";2
"4709";4;15006;"duration30";-1
"4710";4;15024;"duration30";12
"4711";4;21017;"duration30";-3
"4712";4;27021;"duration30";-2
"4713";4;28009;"duration30";-1
"4714";4;28022;"duration30";-1
"4715";4;28066;"duration30";-4
"4716";4;39007;"duration30";-3
"4717";4;39090;"duration30";0
"4718";4;42001;"duration30";-1
"4719";4;45011;"duration30";0
"4720";4;46003;"duration30";0
"4721";4;46006;"duration30";0
"4722";4;47001;"duration30";-1
"4723";4;47014;"duration30";0
"4724";4;48003;"duration30";0
"4725";4;49001;"duration30";0
"4726";4;50002;"duration30";0
"4727";4;55004;"duration30";0
"4728";4;56019;"duration30";0
"4729";4;58005;"duration30";0
"4730";4;60004;"duration30";0
"4731";4;62001;"duration30";-2
"4732";4;62002;"duration30";0
"4733";4;63001;"duration30";-2
"4734";4;63004;"duration30";-1
"4735";4;64002;"duration30";-1
"4736";4;74001;"duration30";-3
"4737";4;74005;"duration30";0
"4738";4;74007;"duration30";-1
"4739";4;81002;"duration30";-2
"4740";4;81007;"duration30";-1
"4741";4;84026;"duration30";-1
"4742";4;85001;"duration30";4
"4743";4;85003;"duration30";7
"4744";4;85004;"duration30";1
"4745";4;89003;"duration30";12
"4746";4;89004;"duration30";15
"4747";4;90003;"duration30";18
"4748";4;93001;"duration30";9
"4749";4;94001;"duration30";13
"4750";4;95001;"duration30";4
"4751";4;96002;"duration30";4
"4752";4;97002;"duration30";14
"4753";4;106001;"duration30";1
"4754";4;203097;"duration30";1
"4755";4;205008;"duration30";0
"4756";4;205011;"duration30";0
"4757";4;205020;"duration30";0
"4758";4;206002;"duration30";0
"4759";5;2001;"duration30";8
"4760";5;6007;"duration30";14
"4761";5;6008;"duration30";13
"4762";5;7002;"duration30";13
"4763";5;8005;"duration30";7
"4764";5;8006;"duration30";5
"4765";5;8009;"duration30";25
"4766";5;10002;"duration30";25
"4767";5;11001;"duration30";9
"4768";5;11002;"duration30";6
"4769";5;12008;"duration30";16
"4770";5;13005;"duration30";1
"4771";5;13009;"duration30";17
"4772";5;15006;"duration30";9
"4773";5;15024;"duration30";28
"4774";5;21017;"duration30";13
"4775";5;27021;"duration30";12
"4776";5;28009;"duration30";9
"4777";5;28022;"duration30";9
"4778";5;28066;"duration30";14
"4779";5;39007;"duration30";17
"4780";5;39090;"duration30";5
"4781";5;42001;"duration30";12
"4782";5;42003;"duration30";0
"4783";5;45011;"duration30";6
"4784";5;46003;"duration30";5
"4785";5;46006;"duration30";6
"4786";5;47001;"duration30";16
"4787";5;47014;"duration30";3
"4788";5;48003;"duration30";3
"4789";5;48005;"duration30";0
"4790";5;49001;"duration30";4
"4791";5;50002;"duration30";3
"4792";5;54029;"duration30";0
"4793";5;55004;"duration30";12
"4794";5;56001;"duration30";0
"4795";5;56019;"duration30";16
"4796";5;57004;"duration30";0
"4797";5;58005;"duration30";2
"4798";5;58012;"duration30";0
"4799";5;60004;"duration30";1
"4800";5;62001;"duration30";17
"4801";5;62002;"duration30";8
"4802";5;63001;"duration30";21
"4803";5;63004;"duration30";14
"4804";5;64001;"duration30";3
"4805";5;64002;"duration30";26
"4806";5;65001;"duration30";0
"4807";5;66011;"duration30";0
"4808";5;73013;"duration30";2
"4809";5;74001;"duration30";13
"4810";5;74005;"duration30";6
"4811";5;74007;"duration30";10
"4812";5;81002;"duration30";10
"4813";5;81007;"duration30";14
"4814";5;84012;"duration30";1
"4815";5;84026;"duration30";5
"4816";5;85001;"duration30";19
"4817";5;85003;"duration30";21
"4818";5;85004;"duration30";5
"4819";5;89003;"duration30";25
"4820";5;89004;"duration30";27
"4821";5;90003;"duration30";27
"4822";5;93001;"duration30";17
"4823";5;94001;"duration30";22
"4824";5;95001;"duration30";11
"4825";5;96002;"duration30";13
"4826";5;97002;"duration30";25
"4827";5;106001;"duration30";5
"4828";5;203097;"duration30";13
"4829";5;205008;"duration30";8
"4830";5;205011;"duration30";28
"4831";5;205020;"duration30";19
"4832";5;206002;"duration30";7
"4833";6;2001;"duration30";1
"4834";6;6007;"duration30";3
"4835";6;6008;"duration30";0
"4836";6;7004;"duration30";1
"4837";6;10002;"duration30";2
"4838";6;13001;"duration30";19
"4839";6;13005;"duration30";28
"4840";6;13007;"duration30";0
"4841";6;15006;"duration30";0
"4842";6;15024;"duration30";2
"4843";6;15025;"duration30";0
"4844";6;18011;"duration30";1
"4845";6;19011;"duration30";17
"4846";6;27041;"duration30";0
"4847";6;28031;"duration30";0
"4848";6;28046;"duration30";0
"4849";6;28050;"duration30";0
"4850";6;28082;"duration30";3
"4851";6;34006;"duration30";7
"4852";6;34018;"duration30";9
"4853";6;36007;"duration30";0
"4854";6;38001;"duration30";4
"4855";6;39020;"duration30";3
"4856";6;39103;"duration30";0
"4857";6;39105;"duration30";0
"4858";6;40011;"duration30";10
"4859";6;40017;"duration30";1
"4860";6;41005;"duration30";9
"4861";6;41022;"duration30";10
"4862";6;42003;"duration30";12
"4863";6;42010;"duration30";2
"4864";6;42012;"duration30";3
"4865";6;45001;"duration30";0
"4866";6;45004;"duration30";3
"4867";6;45005;"duration30";1
"4868";6;45009;"duration30";0
"4869";6;46003;"duration30";1
"4870";6;46006;"duration30";3
"4871";6;47001;"duration30";1
"4872";6;47014;"duration30";0
"4873";6;48004;"duration30";2
"4874";6;48005;"duration30";0
"4875";6;49001;"duration30";1
"4876";6;50001;"duration30";0
"4877";6;50002;"duration30";1
"4878";6;50006;"duration30";1
"4879";6;50007;"duration30";1
"4880";6;51001;"duration30";0
"4881";6;52005;"duration30";0
"4882";6;52010;"duration30";1
"4883";6;53005;"duration30";2
"4884";6;53017;"duration30";5
"4885";6;53018;"duration30";7
"4886";6;54036;"duration30";0
"4887";6;55004;"duration30";1
"4888";6;55007;"duration30";0
"4889";6;55023;"duration30";0
"4890";6;55029;"duration30";0
"4891";6;56001;"duration30";1
"4892";6;58005;"duration30";7
"4893";6;60009;"duration30";1
"4894";6;60010;"duration30";0
"4895";6;62001;"duration30";0
"4896";6;63001;"duration30";0
"4897";6;64001;"duration30";0
"4898";6;64002;"duration30";10
"4899";6;67018;"duration30";0
"4900";6;71009;"duration30";2
"4901";6;74005;"duration30";0
"4902";6;82001;"duration30";2
"4903";6;84020;"duration30";10
"4904";6;84026;"duration30";0
"4905";6;85001;"duration30";4
"4906";6;85003;"duration30";4
"4907";6;89003;"duration30";4
"4908";6;89004;"duration30";4
"4909";6;90003;"duration30";8
"4910";6;93001;"duration30";5
"4911";6;94001;"duration30";7
"4912";6;95001;"duration30";4
"4913";6;96002;"duration30";4
"4914";6;97002;"duration30";5
"4915";6;106001;"duration30";6
"4916";6;205020;"duration30";1
"4917";6;206002;"duration30";1
"4918";7;2001;"duration30";6
"4919";7;6007;"duration30";7
"4920";7;6008;"duration30";4
"4921";7;7004;"duration30";6
"4922";7;8005;"duration30";3
"4923";7;8006;"duration30";3
"4924";7;10002;"duration30";10
"4925";7;11001;"duration30";0
"4926";7;13001;"duration30";39
"4927";7;13005;"duration30";38
"4928";7;13007;"duration30";11
"4929";7;15006;"duration30";7
"4930";7;15023;"duration30";1
"4931";7;15024;"duration30";8
"4932";7;15025;"duration30";13
"4933";7;16001;"duration30";4
"4934";7;16003;"duration30";4
"4935";7;16007;"duration30";4
"4936";7;17003;"duration30";6
"4937";7;17005;"duration30";1
"4938";7;18001;"duration30";4
"4939";7;18011;"duration30";8
"4940";7;19006;"duration30";0
"4941";7;19011;"duration30";31
"4942";7;20001;"duration30";1
"4943";7;21009;"duration30";2
"4944";7;21012;"duration30";0
"4945";7;21021;"duration30";0
"4946";7;21022;"duration30";1
"4947";7;23001;"duration30";2
"4948";7;23004;"duration30";2
"4949";7;23006;"duration30";0
"4950";7;23011;"duration30";1
"4951";7;25001;"duration30";7
"4952";7;25005;"duration30";8
"4953";7;27007;"duration30";5
"4954";7;27009;"duration30";8
"4955";7;27034;"duration30";5
"4956";7;27035;"duration30";9
"4957";7;27041;"duration30";8
"4958";7;27043;"duration30";6
"4959";7;27071;"duration30";10
"4960";7;28008;"duration30";10
"4961";7;28009;"duration30";1
"4962";7;28018;"duration30";9
"4963";7;28022;"duration30";1
"4964";7;28031;"duration30";13
"4965";7;28046;"duration30";13
"4966";7;28050;"duration30";2
"4967";7;28082;"duration30";29
"4968";7;29003;"duration30";0
"4969";7;34006;"duration30";50
"4970";7;34018;"duration30";66
"4971";7;36007;"duration30";0
"4972";7;38001;"duration30";17
"4973";7;39008;"duration30";1
"4974";7;39020;"duration30";1
"4975";7;39103;"duration30";1
"4976";7;39105;"duration30";2
"4977";7;40011;"duration30";26
"4978";7;40017;"duration30";17
"4979";7;40023;"duration30";1
"4980";7;41005;"duration30";41
"4981";7;41022;"duration30";57
"4982";7;42003;"duration30";40
"4983";7;42010;"duration30";4
"4984";7;42012;"duration30";5
"4985";7;43003;"duration30";2
"4986";7;43005;"duration30";1
"4987";7;43021;"duration30";0
"4988";7;45001;"duration30";9
"4989";7;45004;"duration30";20
"4990";7;45005;"duration30";17
"4991";7;45009;"duration30";6
"4992";7;45011;"duration30";3
"4993";7;46003;"duration30";8
"4994";7;46006;"duration30";10
"4995";7;47001;"duration30";10
"4996";7;47014;"duration30";3
"4997";7;48003;"duration30";0
"4998";7;48004;"duration30";13
"4999";7;48005;"duration30";6
"5000";7;49001;"duration30";8
"5001";7;50001;"duration30";7
"5002";7;50002;"duration30";11
"5003";7;50006;"duration30";10
"5004";7;50007;"duration30";13
"5005";7;51001;"duration30";16
"5006";7;52005;"duration30";14
"5007";7;52010;"duration30";10
